transaction_id,customerID,transaction_date,service_type,amount
17968,6519-CFDBX,2023-02-06,Internet,1294.72
17969,8220-OCUFY,2023-11-14,Phone,1068.42
17970,1555-HAPSU,2023-06-29,Internet,2618.59
17971,4322-RCYMT,2023-05-24,Phone,2373.52
17972,3992-YWPKO,2023-11-24,Phone,1402.8
17973,6377-KSLXC,2022-07-03,Streaming,1965.48
17974,3758-CKOQL,2022-03-28,Phone,333.5
17975,5673-FSSMF,2023-08-04,Add-on,1984.3
17976,7197-VOJMM,2023-01-15,Internet,472.17
17977,9714-EDSUC,2023-06-22,Phone,2199.25
17978,9762-YAQAA,2023-02-17,Internet,1806.75
17979,1731-TVIUK,2023-06-02,Phone,1041.38
17980,8023-QHAIO,2023-11-25,Add-on,1238.35
17981,2143-LJULT,2022-10-22,Streaming,452.26
17982,3096-GKWEB,2022-09-17,Streaming,1103.81
17983,2692-AQCPF,2023-01-19,Internet,2907.16
17984,1565-RHDJD,2022-10-31,Phone,1561.32
17985,2607-DHDAK,2022-11-12,Add-on,1527.87
17986,7297-DVYGA,2023-12-20,Internet,1961.84
17987,7665-VIGUD,2022-03-18,Streaming,1556.44
17988,2026-TGDHM,2023-11-11,Internet,1195.43
17989,4367-NUYAO,2023-01-14,Internet,590.66
17990,4079-VTGLK,2023-04-06,Phone,1964.88
17991,9134-CEQMF,2022-02-25,Add-on,2296.98
17992,0219-YTZUE,2022-03-22,Streaming,2784.69
17993,8486-AYEQH,2023-11-10,Streaming,208.44
17994,7217-JYHOQ,2022-06-25,Add-on,386.65
17995,4450-MDZFX,2023-01-18,Phone,2718.34
17996,2911-UREFD,2022-05-29,Add-on,1967.24
17997,5788-YPOEG,2022-10-08,Add-on,2882.15
17998,1094-BKOSX,2022-12-11,Phone,1406.36
17999,0743-HRVFF,2023-02-13,Phone,1366.72
18000,1796-JANOW,2023-12-19,Streaming,1163.94
18001,3969-JQABI,2022-01-30,Streaming,599.89
18002,4274-DRSQT,2023-12-31,Phone,1260.17
18003,2886-KEFUM,2023-02-26,Internet,241.02
18004,9962-BFPDU,2022-08-19,Streaming,1626.08
18005,2969-WGHQO,2022-12-25,Phone,2572.19
18006,4395-PZMSN,2022-06-11,Phone,1099.35
18007,6250-CGGUN,2023-12-30,Internet,464.99
18008,0840-DFEZH,2022-08-16,Add-on,2926.53
18009,6950-TWMYB,2022-08-09,Phone,561.14
18010,0277-BKSQP,2022-03-14,Internet,1680.35
18011,2924-KHUVI,2023-02-03,Internet,2465.72
18012,3026-ATZYV,2022-04-05,Streaming,906.57
18013,6040-CGACY,2023-04-20,Phone,2556.17
18014,2921-XWDJH,2022-04-05,Streaming,1759.67
18015,7244-QWYHG,2022-05-04,Add-on,1129.42
18016,5429-LWCMV,2023-05-15,Add-on,2623.93
18017,5151-HQRDG,2023-09-13,Streaming,1941.6
18018,5472-CVMDX,2022-02-17,Streaming,1923.08
18019,7100-FQPRV,2022-04-05,Phone,1611.23
18020,4024-CSNBY,2023-04-22,Phone,969.26
18021,5787-KXGIY,2022-02-02,Phone,1053.61
18022,6715-OFDBP,2022-04-28,Add-on,446.62
18023,6828-HMKWP,2023-10-06,Streaming,882.43
18024,6633-SYEUS,2022-09-08,Internet,977.91
18025,7850-THJMU,2022-10-30,Streaming,364.36
18026,4312-GVYNH,2022-05-02,Internet,508.88
18027,5846-NEQVZ,2022-08-06,Phone,956.71
18028,5320-BRKGK,2022-02-22,Phone,2096.31
18029,0675-NCDYU,2022-05-06,Streaming,715.86
18030,2208-NQBCT,2022-06-08,Internet,1661.18
18031,4018-PPNDW,2023-11-02,Add-on,1622.13
18032,3276-HDUEG,2023-08-24,Phone,2535.31
18033,9747-DDZOS,2022-06-25,Phone,1905.66
18034,8468-FZTOE,2022-10-19,Streaming,2767.6
18035,8067-NIOYM,2022-06-08,Streaming,1958.68
18036,6005-OBZPH,2023-05-06,Add-on,271.44
18037,6377-KSLXC,2022-12-23,Streaming,1268.18
18038,7343-EOBEU,2023-09-26,Add-on,2157.33
18039,5028-HTLJB,2022-08-25,Internet,1530.34
18040,0547-HURJB,2023-03-04,Add-on,1374.31
18041,8098-LLAZX,2022-05-05,Internet,2080.33
18042,9351-HXDMR,2022-11-11,Phone,1000.05
18043,9135-HSWOC,2022-10-06,Streaming,2745.14
18044,1135-LMECX,2023-08-27,Phone,1356.8
18045,0886-QGENL,2022-04-15,Add-on,1967.41
18046,9488-FVZCC,2022-02-11,Add-on,2950.53
18047,6933-FHBZC,2023-02-01,Add-on,2399.34
18048,7047-FWEYA,2023-10-03,Internet,1688.54
18049,4815-YOSUK,2023-04-05,Phone,2606.29
18050,4518-FZBSX,2023-05-06,Phone,1769.23
18051,4257-GAESD,2023-07-19,Add-on,1436.63
18052,1088-AUUZZ,2022-06-17,Streaming,2645.67
18053,9327-QSDED,2023-08-25,Phone,276.03
18054,8714-EUHJO,2022-06-23,Streaming,1340.91
18055,2514-GINMM,2023-01-07,Phone,1160.38
18056,4277-PVRAN,2023-08-22,Add-on,2199.44
18057,6048-NJXHX,2022-05-30,Add-on,235.24
18058,5143-WMWOG,2022-09-06,Phone,2050.39
18059,9172-JITSM,2023-09-19,Internet,1169.81
18060,0727-BNRLG,2022-06-29,Internet,474.1
18061,3170-NMYVV,2022-04-30,Phone,2944.93
18062,9648-BCHKM,2022-01-28,Add-on,794.24
18063,3143-ILDAL,2022-04-27,Phone,1177.56
18064,1122-JWTJW,2023-12-04,Streaming,779.73
18065,8788-DOXSU,2023-10-19,Add-on,2053.58
18066,6603-QWSPR,2022-09-19,Internet,2391.05
18067,5815-HGGHV,2023-10-16,Internet,2609.79
18068,5022-KVDQT,2023-09-18,Phone,1070.8
18069,7718-RXDGG,2022-02-07,Streaming,1668.75
18070,5172-RKOCB,2022-07-16,Add-on,2057.12
18071,0118-JPNOY,2023-06-09,Internet,1962.66
18072,5996-DAOQL,2023-09-16,Phone,2204.88
18073,5376-DEQCP,2023-03-13,Phone,2355.24
18074,4680-KUTAJ,2023-10-11,Add-on,472.93
18075,2868-LLSKM,2023-11-15,Phone,671.27
18076,2211-RMNHO,2023-10-01,Phone,2256.1
18077,1353-LJWEM,2023-02-14,Phone,1534.69
18078,5146-YYFRZ,2022-11-29,Internet,1395.69
18079,9057-SIHCH,2023-06-15,Internet,1475.23
18080,5197-PYEPU,2023-04-10,Streaming,1241.67
18081,0697-ZMSWS,2023-12-21,Add-on,1854.99
18082,8200-LGKSR,2022-06-07,Add-on,1105.31
18083,0376-OIWME,2022-06-09,Add-on,1983.08
18084,8963-MQVYN,2022-11-30,Add-on,767.38
18085,7377-DMMRI,2023-01-11,Phone,2321.53
18086,4433-JCGCG,2022-03-20,Add-on,2388.48
18087,5960-MVTUK,2022-07-16,Streaming,1819.86
18088,2460-FPSYH,2022-04-30,Add-on,1234.11
18089,2718-YSKCS,2023-10-13,Add-on,240.31
18090,4367-NUYAO,2022-08-14,Phone,540.29
18091,7752-XUSCI,2023-08-18,Phone,423.12
18092,3751-KTZEL,2023-02-14,Phone,228.57
18093,4298-OYIFC,2023-06-22,Streaming,2222.22
18094,0931-MHTEM,2023-10-02,Phone,2876.99
18095,2908-ZTPNF,2022-12-05,Add-on,231.27
18096,8387-MOJJT,2023-07-10,Streaming,515.53
18097,9705-ZJBCG,2023-08-19,Internet,2609.89
18098,6546-OPBBH,2023-06-21,Phone,2127.81
18099,0572-ZJKLT,2022-08-08,Streaming,1333.19
18100,9048-JVYVF,2022-10-20,Internet,2979.83
18101,1150-FTQGN,2022-07-23,Phone,1806.14
18102,2634-HCZGT,2023-12-06,Internet,2074.88
18103,4304-XUMGI,2023-05-29,Phone,2028.89
18104,0960-HUWBM,2022-07-21,Streaming,823.56
18105,7643-RCHXS,2022-02-01,Phone,1566.75
18106,6736-DHUQI,2022-03-30,Phone,805.95
18107,0657-DOGUM,2022-07-21,Streaming,1626.5
18108,2482-CZGBB,2023-11-21,Streaming,286.19
18109,7621-VPNET,2023-12-06,Add-on,1269.49
18110,2669-QVCRG,2023-11-03,Add-on,1242.19
18111,1157-BQCUW,2022-10-20,Streaming,1016.57
18112,1043-YCUTE,2023-12-17,Phone,421.84
18113,9738-QLWTP,2022-04-25,Internet,2358.71
18114,2626-URJFX,2023-12-23,Streaming,1377.27
18115,7850-THJMU,2022-08-10,Internet,2479.12
18116,6283-GITPX,2022-07-01,Add-on,2540.04
18117,3068-OMWZA,2023-04-14,Add-on,798.07
18118,3312-ZWLGF,2023-03-02,Streaming,1379.72
18119,0401-WDBXM,2023-07-06,Streaming,2218.73
18120,4138-NAXED,2022-03-01,Phone,1598.59
18121,5743-KHMNA,2023-04-30,Add-on,2594.19
18122,3347-YJZZE,2022-01-11,Add-on,1800.39
18123,9348-ROUAI,2023-09-24,Streaming,1962.83
18124,9929-PLVPA,2023-01-20,Internet,2403.67
18125,9871-ELEYA,2023-02-14,Phone,542.22
18126,5505-OVWQW,2022-02-11,Streaming,1835.9
18127,8922-NPKBJ,2023-12-03,Internet,439.2
18128,2027-OAQQC,2022-05-03,Phone,929.54
18129,1265-XTECC,2023-12-02,Internet,795.2
18130,6467-CHFZW,2022-09-09,Phone,1787.81
18131,7895-VONWT,2023-08-27,Phone,2562.93
18132,8902-ZEOVF,2023-04-29,Phone,571.87
18133,8731-WBBMB,2022-08-01,Add-on,2351.51
18134,0318-ZOPWS,2023-12-15,Streaming,600.59
18135,5816-QVHRX,2022-09-25,Add-on,731.08
18136,1867-TJHTS,2023-10-29,Add-on,2767.43
18137,1000-AJSLD,2023-12-08,Phone,227.24
18138,4081-DYXAV,2023-06-24,Streaming,752.0
18139,0704-VCUMB,2023-12-07,Streaming,803.56
18140,7469-LKBCI,2023-09-11,Streaming,989.27
18141,7811-JIVPF,2023-10-23,Streaming,1217.55
18142,8540-ZQGEA,2022-05-15,Phone,488.9
18143,4521-WFJAI,2023-05-13,Streaming,1511.67
18144,3946-JEWRQ,2023-08-30,Internet,1318.18
18145,3336-JORSO,2022-05-06,Internet,1949.81
18146,6833-JMZYP,2022-12-25,Add-on,2629.05
18147,8990-ZXLSU,2023-05-18,Phone,1033.62
18148,9761-XUJWD,2022-11-14,Add-on,1730.17
18149,3712-PKXZA,2022-01-12,Add-on,1239.86
18150,2040-OBMLJ,2023-04-22,Streaming,312.7
18151,6837-HAEVO,2022-10-21,Internet,2499.01
18152,4397-FRLTA,2023-03-16,Internet,1975.81
18153,8272-ONJLV,2023-05-31,Streaming,206.08
18154,3594-IVHJZ,2023-01-26,Streaming,898.8
18155,6340-DACFT,2022-11-12,Phone,1065.17
18156,2123-AGEEN,2023-11-11,Internet,2472.29
18157,2636-OHFMN,2022-01-08,Add-on,2330.0
18158,3530-CRZSB,2023-05-23,Add-on,1309.2
18159,9479-HYNYL,2022-05-04,Phone,640.56
18160,1539-LNKHM,2023-01-07,Internet,1280.89
18161,7881-EVUAD,2022-11-10,Streaming,2468.41
18162,8690-UPCZI,2022-07-04,Add-on,1466.7
18163,4534-WGCIR,2023-07-01,Internet,524.44
18164,0023-UYUPN,2023-08-08,Internet,307.93
18165,2233-TXSIU,2023-06-09,Internet,1133.34
18166,3688-FTHLT,2022-02-08,Streaming,615.42
18167,8065-YKXKD,2022-03-25,Add-on,2286.12
18168,6094-ZIVKX,2022-01-21,Streaming,980.52
18169,3956-CJUST,2022-09-10,Internet,2656.87
18170,8624-GIOUT,2022-10-30,Internet,1928.58
18171,5261-QSHQM,2022-09-15,Add-on,1302.26
18172,2519-LBNQL,2023-06-26,Add-on,1908.16
18173,7982-VCELR,2023-10-02,Streaming,1026.49
18174,6198-RTPMF,2023-07-06,Streaming,595.71
18175,1400-WIVLL,2023-04-06,Streaming,2899.7
18176,6357-JJPQT,2023-09-01,Internet,1776.85
18177,0616-ATFGB,2022-08-12,Add-on,220.52
18178,3703-TTEPD,2022-04-02,Phone,1068.88
18179,6024-RUGGH,2022-10-07,Add-on,646.7
18180,8756-RDDLT,2022-06-19,Add-on,922.91
18181,7075-BNDVQ,2023-09-21,Add-on,356.0
18182,1386-ZIKUV,2022-09-05,Phone,886.24
18183,8445-DNBAE,2022-12-27,Streaming,2112.45
18184,0562-KBDVM,2022-12-15,Phone,2497.71
18185,0743-HNPFG,2023-03-11,Add-on,1172.7
18186,6179-GJPSO,2023-02-10,Add-on,1662.9
18187,6797-LNAQX,2023-08-24,Internet,317.01
18188,5671-RQRLP,2022-03-19,Add-on,454.24
18189,4501-VCPFK,2023-04-03,Phone,1745.39
18190,9408-HRXRK,2023-08-09,Phone,2553.62
18191,7853-GVUDZ,2023-01-27,Phone,446.37
18192,5074-FBGHB,2022-01-14,Streaming,1371.93
18193,8075-GXIUB,2022-02-14,Internet,2917.19
18194,4988-IQIGL,2022-02-07,Streaming,2268.62
18195,6857-TKDJV,2023-02-20,Phone,753.29
18196,6726-NNFWD,2022-09-02,Streaming,998.49
18197,5482-VXSXJ,2022-03-03,Internet,2854.17
18198,4488-PSYCG,2023-05-08,Internet,818.77
18199,2898-LSJGD,2023-08-31,Internet,1434.54
18200,1106-HRLKZ,2022-11-19,Internet,1195.71
18201,9135-MGVPY,2022-09-09,Phone,1572.11
18202,6784-XYJAE,2023-04-13,Add-on,862.42
18203,5260-UMPWX,2022-03-02,Phone,2071.38
18204,6614-YOLAC,2022-04-29,Phone,856.85
18205,0410-IPFTY,2022-03-28,Phone,1885.88
18206,1179-INLAT,2023-08-18,Phone,1201.75
18207,5858-EAFCZ,2022-03-21,Streaming,904.13
18208,5174-RNGBH,2022-08-16,Internet,2146.01
18209,0479-HMSWA,2023-04-28,Add-on,2902.67
18210,1455-HFBXA,2023-09-15,Add-on,2634.25
18211,8384-FZBJK,2022-11-06,Add-on,443.14
18212,7079-QRCBC,2023-08-06,Phone,1472.36
18213,5373-SFODM,2023-04-30,Internet,2145.38
18214,6479-OAUSD,2022-01-25,Internet,1775.32
18215,8058-JMEQO,2022-07-21,Add-on,2233.8
18216,2995-YWTCD,2022-08-13,Add-on,2930.34
18217,3419-SNJJD,2023-05-25,Phone,1158.36
18218,6844-DZKRF,2023-09-21,Add-on,2358.44
18219,3612-YVGSJ,2023-08-02,Phone,463.4
18220,4786-UKSNZ,2023-07-13,Add-on,2635.3
18221,5995-WWKKG,2023-11-21,Internet,2379.61
18222,2004-OCQXK,2023-06-04,Internet,1658.71
18223,6509-TSGWN,2022-07-02,Internet,2498.89
18224,7963-GQRMY,2022-03-18,Streaming,2066.55
18225,1803-BGNBD,2023-03-02,Add-on,1746.23
18226,3714-NTNFO,2022-03-08,Streaming,2848.8
18227,4187-CINZD,2023-10-22,Internet,564.74
18228,4188-PCPIG,2023-05-09,Add-on,2980.31
18229,9330-IJWIO,2023-11-16,Streaming,632.41
18230,2842-JTCCU,2023-07-01,Internet,1544.49
18231,7817-BOQPW,2022-03-18,Internet,847.95
18232,2703-AMTUL,2023-11-28,Add-on,961.36
18233,6890-PFRQX,2022-02-24,Add-on,1969.13
18234,9779-DPNEJ,2023-08-29,Phone,297.19
18235,0407-BDJKB,2023-04-18,Add-on,2834.09
18236,3365-SAIGS,2023-10-18,Internet,982.94
18237,8361-LTMKD,2022-09-04,Phone,963.09
18238,9150-KPBJQ,2023-03-15,Phone,2617.98
18239,6692-YQHXC,2023-12-13,Add-on,2341.54
18240,6135-OZQVA,2022-11-10,Internet,2080.82
18241,0234-TEVTT,2022-11-16,Streaming,609.8
18242,7161-DFHUF,2022-08-08,Internet,2354.93
18243,8695-WDYEA,2023-01-06,Internet,1210.15
18244,6736-DHUQI,2022-08-04,Add-on,2982.89
18245,5014-WUQMG,2022-02-18,Streaming,2079.5
18246,7088-FBAWU,2023-04-08,Phone,2540.5
18247,7854-FOKSF,2022-04-28,Streaming,2254.6
18248,8763-KIAFH,2022-03-23,Add-on,1863.87
18249,6897-RWMUB,2022-09-20,Internet,2205.69
18250,5414-OFQCB,2023-08-12,Internet,1872.95
18251,7486-KSRVI,2023-12-24,Streaming,343.36
18252,5197-PYEPU,2023-05-11,Streaming,1167.46
18253,3253-HKOKL,2023-09-26,Add-on,1085.97
18254,2284-VFLKH,2023-08-25,Streaming,2199.12
18255,9497-QCMMS,2023-11-04,Add-on,1813.28
18256,3441-CGZJH,2022-06-25,Phone,1909.37
18257,7641-TQFHN,2022-03-30,Streaming,2571.55
18258,6549-YMFAW,2023-10-01,Internet,1670.86
18259,2533-QVMSK,2022-12-25,Streaming,811.18
18260,7481-ATQQS,2022-10-13,Internet,234.83
18261,6870-ECSHE,2022-10-24,Phone,646.59
18262,1099-GODLO,2022-09-17,Phone,285.62
18263,3884-UEBXB,2023-04-20,Streaming,863.78
18264,6479-VDGRK,2023-09-15,Add-on,1977.99
18265,5696-QURRL,2023-06-20,Internet,623.97
18266,4884-ZTHVF,2023-07-16,Phone,429.39
18267,4818-DRBQT,2022-02-06,Streaming,2918.39
18268,0505-SPOOW,2022-06-30,Phone,2991.33
18269,5261-QSHQM,2022-01-25,Streaming,1983.67
18270,5671-UUNXD,2022-12-15,Internet,503.99
18271,1456-TWCGB,2023-09-29,Streaming,2500.26
18272,3026-ATZYV,2023-06-27,Internet,1709.8
18273,6743-HHQPF,2022-08-15,Phone,709.81
18274,7493-GVFIO,2022-12-14,Internet,1811.94
18275,8626-XHBIE,2022-02-07,Internet,310.27
18276,4433-JCGCG,2023-01-18,Add-on,2922.92
18277,5597-GLBUC,2023-07-24,Phone,2512.7
18278,4720-VSTSI,2022-08-24,Internet,930.18
18279,8999-YPYBV,2022-06-30,Add-on,1372.95
18280,4115-UMJFQ,2022-04-24,Add-on,1306.79
18281,4530-NDRKU,2022-11-02,Internet,2612.18
18282,7739-LAXOG,2022-05-12,Streaming,1192.98
18283,9546-CQJSU,2022-12-14,Internet,334.34
18284,4815-TUMEQ,2022-06-29,Streaming,801.13
18285,0983-TATYJ,2023-02-19,Internet,803.6
18286,2386-LAHRK,2023-08-13,Phone,2857.87
18287,7596-IIWYC,2023-10-16,Add-on,2787.35
18288,2484-DGXPZ,2023-01-20,Internet,1041.66
18289,1371-OJCEK,2023-05-27,Internet,207.75
18290,0201-MIBOL,2022-02-12,Internet,1647.59
18291,2424-WVHPL,2023-04-25,Streaming,2432.27
18292,3173-WSSUE,2022-04-28,Phone,952.09
18293,1918-ZBFQJ,2023-07-25,Phone,1429.32
18294,9732-KPKBW,2022-03-02,Internet,683.81
18295,7622-NXQZR,2023-07-07,Add-on,1116.71
18296,2812-SFXMJ,2022-07-07,Add-on,2324.79
18297,7016-BPGEU,2023-03-29,Internet,1399.19
18298,9650-VBUOG,2022-07-06,Streaming,1452.36
18299,3397-AVTKU,2023-04-09,Add-on,2410.74
18300,4614-NUVZD,2022-06-13,Phone,2336.32
18301,2082-CEFLT,2023-02-28,Add-on,724.03
18302,8311-UEUAB,2022-04-12,Add-on,1362.76
18303,5485-WUYWF,2022-09-24,Internet,2576.8
18304,7605-BDWDC,2023-09-28,Add-on,1478.87
18305,7228-OMTPN,2022-06-02,Internet,2052.94
18306,1270-XKUCC,2023-03-05,Phone,1056.69
18307,5146-YYFRZ,2023-11-22,Add-on,366.76
18308,8985-OOPOS,2023-03-03,Internet,661.72
18309,9764-REAFF,2023-08-01,Internet,1324.82
18310,4816-LXZYW,2023-09-03,Phone,1189.71
18311,1705-GUHPV,2023-06-20,Add-on,2707.79
18312,7873-CVMAW,2022-11-29,Streaming,1727.74
18313,1320-REHCS,2023-11-08,Add-on,1956.04
18314,3750-YHRYO,2023-03-16,Internet,2128.31
18315,3130-ICDUP,2023-08-29,Internet,1688.55
18316,8792-AOROI,2022-05-04,Phone,2355.01
18317,5995-WWKKG,2022-10-29,Phone,2392.68
18318,8944-AILEF,2023-10-30,Streaming,1183.88
18319,7878-JGDKK,2022-12-15,Streaming,437.4
18320,8727-JQFHV,2022-09-06,Internet,2961.79
18321,3707-GNWHM,2022-09-28,Streaming,1999.34
18322,6380-ARCEH,2023-03-05,Streaming,2184.97
18323,6979-ZNSFF,2023-07-24,Streaming,2318.75
18324,0402-OAMEN,2023-12-08,Add-on,1916.3
18325,3946-MHCZW,2023-12-14,Add-on,1518.52
18326,7488-MXJIV,2023-08-07,Internet,2957.08
18327,9770-KXGQU,2022-09-04,Add-on,2237.44
18328,2195-VVRJF,2023-04-26,Streaming,2568.38
18329,3192-NQECA,2022-04-08,Streaming,1431.09
18330,2276-YDAVZ,2022-11-25,Streaming,2733.38
18331,8661-BOYNW,2023-08-16,Add-on,2250.02
18332,9715-WZCLW,2023-03-01,Phone,2289.16
18333,8849-GYOKR,2023-07-31,Streaming,443.41
18334,4682-BLBUC,2023-02-28,Streaming,1928.88
18335,2252-JHJGE,2022-01-05,Phone,1138.61
18336,4801-KFYKL,2023-04-04,Phone,2073.2
18337,7636-PEPNS,2023-08-16,Internet,1791.0
18338,4994-OBRSZ,2023-05-13,Internet,511.33
18339,7205-BAIAD,2022-03-28,Add-on,1683.97
18340,5567-GZKQY,2023-02-06,Phone,1463.52
18341,1469-LBJQJ,2022-10-20,Internet,2374.04
18342,6814-ZPWFQ,2022-10-08,Streaming,1607.39
18343,3223-WZWJM,2022-07-16,Internet,1547.25
18344,7549-MYGPK,2022-03-24,Streaming,2214.57
18345,2324-EFHVG,2022-01-27,Streaming,2072.05
18346,4673-KKSLS,2023-11-25,Streaming,2977.19
18347,0229-LFJAF,2022-05-15,Add-on,1185.47
18348,9717-QEBGU,2022-03-31,Phone,2127.4
18349,9975-SKRNR,2022-07-25,Add-on,668.32
18350,4464-JCOLN,2022-01-27,Internet,2452.77
18351,0786-VSSUD,2023-01-13,Internet,2401.24
18352,3748-FVMZZ,2023-07-25,Phone,2232.3
18353,5054-IEXZT,2023-08-07,Phone,533.34
18354,6807-SIWJI,2023-02-19,Internet,2965.12
18355,4993-JCRGJ,2022-08-15,Phone,2839.31
18356,8450-LUGUK,2023-08-26,Phone,1236.26
18357,8993-IZEUX,2022-03-09,Streaming,1816.48
18358,4706-DGAHW,2022-12-28,Add-on,2688.88
18359,2037-XJFUP,2022-09-17,Add-on,1585.0
18360,5804-JMYIO,2023-10-20,Add-on,1877.66
18361,1131-SUEKT,2022-03-04,Streaming,1889.08
18362,6568-POCUI,2023-11-23,Streaming,2017.91
18363,5542-DHSXL,2023-09-15,Phone,1811.4
18364,9547-ITEFG,2023-12-04,Phone,1336.64
18365,7270-BDIOA,2023-01-27,Streaming,1710.54
18366,2979-SXESE,2022-09-03,Streaming,2640.04
18367,3154-CFSZG,2022-10-05,Internet,2619.49
18368,2410-CIYFZ,2022-12-13,Streaming,2363.13
18369,1970-KKFWL,2023-01-07,Streaming,1359.5
18370,5914-DVBWJ,2022-05-03,Add-on,2400.72
18371,6591-QGOYB,2022-02-26,Internet,1286.0
18372,5478-JJVZK,2022-06-09,Add-on,2059.39
18373,7614-QVWQL,2022-05-07,Add-on,1788.8
18374,1395-OFUWC,2023-08-30,Internet,1040.07
18375,7061-OVMIM,2022-11-07,Internet,1468.06
18376,7401-JIXNM,2023-06-02,Internet,2525.01
18377,9506-UXUSK,2022-09-22,Phone,2755.71
18378,0936-NQLJU,2022-10-15,Internet,774.83
18379,0114-IGABW,2023-02-24,Add-on,1477.4
18380,2371-JQHZZ,2023-06-12,Internet,1413.82
18381,9581-GVBXT,2022-05-20,Phone,1569.24
18382,9964-WBQDJ,2023-12-08,Add-on,2934.55
18383,6581-NQCBA,2023-11-29,Internet,1652.48
18384,9227-YBAXE,2023-04-20,Internet,2524.21
18385,7268-WNTCP,2023-09-29,Add-on,2059.02
18386,7892-POOKP,2023-06-13,Add-on,500.13
18387,5172-MIGPM,2023-01-24,Internet,2147.84
18388,4826-TZEVA,2023-05-26,Phone,2011.77
18389,0916-KNFAJ,2023-06-22,Add-on,2323.71
18390,2335-GSODA,2022-08-01,Streaming,408.46
18391,2387-KDZQY,2023-05-28,Internet,875.66
18392,2220-IAHLS,2022-09-22,Add-on,2354.01
18393,3923-CSIHK,2022-12-09,Add-on,1237.72
18394,6050-IJRHS,2022-02-07,Internet,2750.29
18395,7826-VVKWT,2022-08-21,Internet,1649.48
18396,7181-BQYBV,2022-09-17,Internet,202.88
18397,0396-UKGAI,2022-11-04,Phone,2156.74
18398,6537-QLGEX,2023-02-07,Streaming,1637.7
18399,9170-GYZJC,2022-09-18,Add-on,1087.86
18400,2424-WVHPL,2023-04-21,Internet,257.23
18401,6007-TCTST,2022-04-16,Internet,756.49
18402,9691-HKOVS,2022-09-04,Phone,652.46
18403,0971-QIFJK,2022-10-31,Streaming,1831.99
18404,6390-DSAZX,2022-12-09,Add-on,2354.75
18405,2637-FKFSY,2023-03-23,Streaming,856.9
18406,8441-SHIPE,2022-02-07,Streaming,2153.62
18407,5469-CTCWN,2022-02-15,Internet,2719.51
18408,4067-HLYQI,2023-12-23,Internet,1940.44
18409,0363-SVHYR,2023-08-28,Internet,2371.81
18410,4367-NUYAO,2022-08-08,Phone,771.85
18411,5649-RXQTV,2022-09-13,Phone,409.83
18412,2761-XECQW,2022-05-17,Phone,1223.09
18413,7721-JXEAW,2022-08-19,Internet,2185.22
18414,0519-DRGTI,2023-12-15,Internet,2121.08
18415,2254-DLXRI,2023-08-01,Internet,2874.22
18416,5915-ANOEI,2022-02-07,Streaming,1963.94
18417,5921-NGYRH,2022-06-04,Phone,1351.6
18418,3521-HTQTV,2023-05-18,Phone,2431.97
18419,8823-RLPWL,2022-04-15,Streaming,628.59
18420,9739-JLPQJ,2022-09-12,Add-on,2476.46
18421,0222-CNVPT,2023-02-08,Streaming,1224.61
18422,4836-WNFNO,2023-05-03,Streaming,631.23
18423,9391-YZEJW,2023-04-03,Internet,653.99
18424,7377-DMMRI,2023-06-12,Add-on,2954.07
18425,7240-FQLHE,2023-08-14,Streaming,1945.02
18426,2485-ITVKB,2023-06-09,Add-on,687.94
18427,7776-QWNFX,2023-01-05,Add-on,951.98
18428,1363-TXLSL,2022-04-12,Internet,1241.82
18429,4176-FXYBO,2023-10-26,Add-on,356.52
18430,7011-CVEUC,2023-11-21,Internet,503.56
18431,4791-QRGMF,2023-08-22,Phone,2332.91
18432,7138-GIRSH,2023-08-23,Streaming,2403.25
18433,4522-AKYLR,2023-06-25,Internet,2967.06
18434,5730-DBDSI,2023-05-27,Internet,389.27
18435,0295-QVKPB,2023-01-24,Streaming,2689.72
18436,1845-ZLLIG,2022-12-29,Internet,1088.2
18437,8625-AZYZY,2023-09-04,Add-on,1117.98
18438,2691-NZETQ,2022-04-25,Internet,556.39
18439,7369-TRPFD,2023-12-23,Internet,2961.64
18440,2137-DQMEV,2022-12-09,Add-on,2946.77
18441,1699-HPSBG,2022-03-15,Streaming,2621.52
18442,2120-SMPEX,2022-05-15,Internet,454.18
18443,0626-QXNGV,2023-08-13,Phone,2556.62
18444,4104-PVRPS,2023-01-15,Streaming,1976.92
18445,2876-VBBBL,2023-05-05,Phone,560.57
18446,4324-BZCKL,2022-05-05,Phone,932.92
18447,8048-DSDFQ,2022-02-07,Phone,2129.83
18448,8401-EMUWF,2022-11-06,Internet,2449.63
18449,7511-YMXVQ,2022-04-16,Add-on,2574.64
18450,5966-EMAZU,2023-07-10,Internet,1722.72
18451,1028-FFNJK,2022-08-13,Phone,1696.94
18452,6959-UWKHF,2022-08-30,Phone,2115.79
18453,0616-ATFGB,2023-02-01,Add-on,2377.62
18454,7399-QHBJS,2022-06-02,Streaming,677.64
18455,8241-JUIQO,2023-06-20,Phone,2271.55
18456,6353-BRMMA,2023-09-28,Internet,1156.72
18457,9972-EWRJS,2023-02-06,Phone,1274.52
18458,7665-TOALD,2022-05-26,Phone,417.6
18459,4860-IJUDE,2022-07-10,Streaming,1847.58
18460,9924-JPRMC,2023-11-08,Add-on,461.58
18461,3224-DFQNQ,2023-08-06,Phone,2756.78
18462,4452-QIIEB,2022-07-20,Streaming,1938.72
